counts_profileVisits,counts_kisses,counts_fans,counts_g
9.453678630575912,6.4692503167957724,0.0,1.3862943611198906
7.069874128458572,4.68213122712422,0.0,0.0
7.4798641311650265,4.219507705176107,0.0,0.0
10.197760358311859,6.467698726104354,0.6931471805599453,1.6094379124341003
9.101083386039234,4.969813299576001,0.0,0.0
6.54534966033442,3.332204510175204,0.0,0.0
9.140347000155648,5.407171771460119,0.0,0.0
8.392536586816682,4.143134726391533,1.6094379124341003,0.0
9.220587688427733,6.536691597591305,2.0794415416798357,0.0
8.302513718514158,5.720311776607412,1.0986122886681098,0.0
7.972810784121404,3.4965075614664802,0.0,0.0
7.04141166379481,4.499809670330265,0.0,0.0
6.38856140554563,3.332204510175204,0.0,0.0
8.796943893541737,4.890349128221754,0.0,0.0
8.796943893541737,4.890349128221754,0.0,0.0
8.796943893541737,4.890349128221754,0.0,0.0
8.796943893541737,4.890349128221754,0.0,0.0
8.482601746646619,5.855071922202427,0.0,1.3862943611198906
8.547334348328224,5.749392985908253,0.0,0.0
7.3777589082278725,5.4680601411351315,0.0,0.0
9.066008001086264,5.003946305945459,0.6931471805599453,0.0
8.852807917623322,5.634789603169249,0.6931471805599453,0.0
6.09807428216624,2.8903717578961645,0.0,0.0
7.016609683894219,3.4657359027997265,0.0,0.0
6.333279628139691,4.110873864173311,0.6931471805599453,0.0
8.959054514715692,6.137727054086234,0.0,0.0
6.182084906716632,2.4849066497880004,0.0,0.0
9.813015649372053,6.601230118728877,0.6931471805599453,0.0
7.724446645633537,4.844187086458591,0.0,0.0
5.7430031878094825,1.0986122886681098,0.0,0.0
4.624972813284271,0.6931471805599453,0.0,0.0
9.883845912280838,7.1929342212158,1.9459101490553132,0.0
10.538502315656821,6.92461239604856,3.7376696182833684,1.0986122886681098
9.500319803476646,5.313205979041787,1.0986122886681098,0.0
7.604396348796338,3.912023005428146,0.0,0.0
6.892641641172089,3.5553480614894135,0.0,0.0
6.431331081933479,2.70805020110221,0.0,0.0
4.430816798843313,1.0986122886681098,0.0,0.0
7.535830462798367,5.278114659230517,0.0,0.0
7.816416983691801,4.787491742782046,0.0,0.0
7.995643604287271,3.4657359027997265,0.0,0.0
