popularity_score,PC2,PC3,PC4
-0.4012383372985254,-0.28956240208455847,0.19080222702993754,-0.2438157276130238
-1.1714635616377493,0.12189852996548968,0.21458235891102445,-0.28350256468316887
0.6187328481357294,-0.1526430176429346,-0.397358712290604,-0.23709398391669928
0.6030283864671888,-0.8296071646070092,0.15969932048133856,-0.28626905931681007
0.7279976863971639,-0.8878598512171204,0.15607278473263653,-0.05453124242766348
0.4047490426273299,-0.7162319201492863,0.16602411976803877,-0.09910831537268776
0.13454225253601332,-0.5750466645306537,0.17428040824301955,-0.19676094645025005
-0.9459756345937752,0.00997883614268192,0.20785322734291023,-0.04576685860086614
0.6527258068656671,-0.8299265830114458,0.15887964806158578,0.4109489843761672
0.6777300974609339,-0.8585424198698218,0.15769189980516823,0.008136523374265412
1.6828084873569547,-0.030194438908124614,-0.9866336546311991,0.012643963932764261
0.5252861445518063,-0.7786566371137659,0.16235622961094093,-0.04079724400080552
0.6085797192615929,-0.8104507011435442,0.1601307089058494,0.299895785224143
1.0509530278334318,-1.0474815326302123,0.14645338242806522,0.3038539977520304
2.3063568605397755,-1.041572145649569,-0.4491191407472151,0.18393466441977152
1.1487083716628677,-1.1146199039663414,0.14302881016009789,-0.08616022263939242
0.3081145718825372,-0.6507390240602152,0.16938556553485395,0.26324303636275675
0.8978150699712318,-0.9794169582028301,0.15080693252091898,-0.06800656137495302
0.11847425650398796,-0.5573918338249172,0.1750236671301837,0.042651514682398486
1.452086847505884,-0.5836503517375586,-0.42270158848685674,0.18132268140229585
1.0902927145799999,-1.0732814891522136,0.14510843450972183,0.17917233341310654
2.675273054426738,-1.917307549961234,0.0962464785845498,0.3319248097929251
0.9580191521054231,-1.015148499190027,0.14885090065705497,-0.15945225005222355
1.2545589801374128,-1.1732933484960772,0.1397027908558921,-0.13704120548765378
-0.615389085401346,-0.16999312516821288,0.197554793081762,-0.11797822200195897
0.5576469281917534,-0.8033341572886722,0.1611557485044361,-0.23484915290637035
-0.16136688269200708,0.261523649353912,-0.37334372101004676,-0.34533512663572036
-0.9455697817205496,-0.0013190235276094233,0.20753876022559803,-0.3392159022823477
-0.9268693888645754,-0.0089756322648663,0.20702497734630732,-0.27645729436290795
1.2497516126481898,-1.1705101853711792,0.13985707379422646,-0.131594170602258
-0.29937103878661536,-0.3392062311570122,0.18778724707398536,-0.11211776040210185
-2.757567099957042,0.9816104657410584,0.26389005243989777,-0.03677995670155691
0.74024173098988,-0.8881919150782732,0.15586393675363025,0.11053345587229792
-1.2997792120562917,0.18606254091030172,0.2184245727482092,-0.4062016026324805
-1.625958165148762,0.36818640904161476,0.2287097184991193,-0.21441367731951436
-1.9983221495475756,0.5837617135595546,0.24066000309286584,0.20749698743251574
-0.23066817102863152,-0.37611348644246195,0.1856604950409252,-0.11402267435462769
0.23576341467986955,-0.621050562502158,0.1713751529555237,0.022161971526806473
-0.9679299883557287,0.008082658967292662,0.20815981422957208,-0.40772551610227586
1.5148066909259756,-1.2928631877824457,0.13219799331350096,0.3916592740036689
0.7909140026199616,-0.9182276463877322,0.1542186457618216,0.034588553890275105
0.15281952587940068,2.5287461914143377,-2.3789347566219554,-0.7358437119715608
-0.23141807871095088,-0.3722373339241268,0.18577834963002254,-0.022015146190003946
-2.2417741451242184,0.7038519546585095,0.24790490591517778,-0.06893078216754327
-1.4782763490506277,0.2826879349383303,0.22397016310268802,-0.3817460075456745
0.8875179199041094,3.232499309318171,-3.2601146039324442,0.3785842727312434
-0.6303468441622637,-0.1646797164179963,0.19794365560560495,-0.18965056340311678
-0.997405062241618,0.021129616796194746,0.20899629610448722,-0.4807212546285133
1.017441135099423,1.0487332954120328,2.143114472104746,-0.21730648177603637
-2.499716581721683,0.8531843864923089,0.2561830575498501,0.2233334255761242
-0.29159923013015454,-0.34083823918239625,0.18761595670577225,-0.044984140214238605
-0.09219875006035591,0.24741940648499866,-0.3748567282525058,0.2632803043023502
-3.758797247643811,1.5612596880701046,0.29602255104341707,1.0976736824233873
1.8421764761287744,-1.478922588463051,0.1217861799234134,0.1125521001916255
-1.4608975148662742,0.2726266840428993,0.2234124238391933,-0.4014372660737355
-2.1558274823704764,0.6332411101193872,0.24457841118892776,-0.7185869324043052
2.1074678060433785,2.2621036288526097,-3.0597721467066714,-0.2355346643404451
-2.8410814097990253,1.0299599934346624,0.26657027880999995,0.057846751191867066
-0.3577203823308086,2.353485870724249,-1.9853198936800942,-0.35203058460931025
2.1046632551805575,-0.2627184296565122,-0.9998533544143322,-0.15539148141459808
-0.6045041915549996,-0.17629479343873602,0.1972054639718413,-0.1303114577360267
4.318425338549544,4.595518787388444,2.6204360271979503,0.15249468570337224
-1.1017928759351792,0.0855808434390848,0.21245587848427672,-0.25605085837334185
-2.345720463823446,0.764030329168287,0.2512408571429357,0.04884661376327844
